"","Gender","Gene","UAS","Driver","Age"
"3666","female","Raptor","34814","C179-Gal4",73
"3667","female","Raptor","34814","C179-Gal4",73
"3668","female","Raptor","34814","C179-Gal4",73
"3669","female","Raptor","34814","C179-Gal4",4
"3670","female","Raptor","34814","C179-Gal4",4
"3671","female","Raptor","34814","C179-Gal4",4
"3672","female","Raptor","34814","C179-Gal4",4
"3673","female","Raptor","34814","C179-Gal4",79
"3674","female","Raptor","34814","C179-Gal4",79
"3675","female","Raptor","34814","C179-Gal4",79
"3676","female","Raptor","34814","C179-Gal4",79
"3677","male","Raptor","34814","C179-Gal4",81
"3678","male","Raptor","34814","C179-Gal4",81
"3679","male","Raptor","34814","C179-Gal4",81
"3680","male","Raptor","34814","C179-Gal4",81
"3681","female","Raptor","34814","C179-Gal4",87
"3682","female","Raptor","34814","C179-Gal4",87
"3683","female","Raptor","34814","C179-Gal4",87
"3684","female","Raptor","34814","C179-Gal4",87
"3685","female","Raptor","34814","C179-Gal4",80
"3686","female","Raptor","34814","C179-Gal4",80
"3687","female","Raptor","34814","C179-Gal4",80
"3688","female","Raptor","34814","C179-Gal4",80
"3689","female","Raptor","34814","C179-Gal4",4
"3690","female","Raptor","34814","C179-Gal4",4
"3691","female","Raptor","34814","C179-Gal4",4
"3692","female","Raptor","34814","C179-Gal4",4
"3693","female","Raptor","34814","C179-Gal4",73
"3694","female","Raptor","34814","C179-Gal4",73
"3695","female","Raptor","34814","C179-Gal4",73
"3696","female","Raptor","34814","C179-Gal4",73
"3697","male","Raptor","34814","C179-Gal4",57
"3698","male","Raptor","34814","C179-Gal4",57
"3699","male","Raptor","34814","C179-Gal4",57
"3700","male","Raptor","34814","C179-Gal4",57
"3701","female","Raptor","34814","C179-Gal4",78
"3702","female","Raptor","34814","C179-Gal4",78
"3703","female","Raptor","34814","C179-Gal4",78
"3704","female","Raptor","34814","C179-Gal4",78
"3705","female","Raptor","34814","C179-Gal4",78
"3706","female","Raptor","34814","C179-Gal4",78
"3707","female","Raptor","34814","C179-Gal4",78
"3708","female","Raptor","34814","C179-Gal4",78
"3709","female","Raptor","34814","C179-Gal4",85
"3710","female","Raptor","34814","C179-Gal4",85
"3711","female","Raptor","34814","C179-Gal4",85
"3712","female","Raptor","34814","C179-Gal4",85
"3713","female","Raptor","34814","C179-Gal4",81
"3714","female","Raptor","34814","C179-Gal4",81
"3715","female","Raptor","34814","C179-Gal4",81
"3716","female","Raptor","34814","C179-Gal4",81
"3717","female","Raptor","34814","C179-Gal4",61
"3718","female","Raptor","34814","C179-Gal4",61
"3719","female","Raptor","34814","C179-Gal4",61
"3720","female","Raptor","34814","C179-Gal4",61
"3721","male","Raptor","34814","C179-Gal4",83
"3722","male","Raptor","34814","C179-Gal4",94
"3723","male","Raptor","34814","C179-Gal4",94
"3724","male","Raptor","34814","C179-Gal4",94
"3725","male","Raptor","34814","C179-Gal4",94
"3726","female","Raptor","34814","C179-Gal4",37
"3727","female","Raptor","34814","C179-Gal4",37
"3728","female","Raptor","34814","C179-Gal4",37
"3729","female","Raptor","34814","C179-Gal4",37
"3730","male","Raptor","34814","C179-Gal4",97
"3731","male","Raptor","34814","C179-Gal4",97
"3732","male","Raptor","34814","C179-Gal4",97
"3733","male","Raptor","34814","C179-Gal4",97
"3734","male","Raptor","34814","C179-Gal4",79
"3735","male","Raptor","34814","C179-Gal4",79
"3736","male","Raptor","34814","C179-Gal4",79
"3737","male","Raptor","34814","C179-Gal4",79
"3738","male","Raptor","34814","C179-Gal4",61
"3739","male","Raptor","34814","C179-Gal4",61
"3740","male","Raptor","34814","C179-Gal4",61
"3741","male","Raptor","34814","C179-Gal4",61
"3742","female","Raptor","34814","C179-Gal4",33
"3743","female","Raptor","34814","C179-Gal4",33
"3744","female","Raptor","34814","C179-Gal4",33
"3745","female","Raptor","34814","C179-Gal4",33
"3746","male","Raptor","34814","C179-Gal4",86
"3747","male","Raptor","34814","C179-Gal4",86
"3748","male","Raptor","34814","C179-Gal4",86
"3749","male","Raptor","34814","C179-Gal4",86
"3750","female","Raptor","34814","Hand-Gal4",17
"3751","female","Raptor","34814","Hand-Gal4",17
"3752","male","Raptor","34814","C179-Gal4",5
"3753","male","Raptor","34814","C179-Gal4",5
"3754","male","Raptor","34814","C179-Gal4",5
"3755","male","Raptor","34814","C179-Gal4",5
"3756","female","Raptor","34814","C179-Gal4",5
"3757","female","Raptor","34814","C179-Gal4",5
"3758","female","Raptor","34814","C179-Gal4",5
"3759","female","Raptor","34814","C179-Gal4",5
"3760","male","Raptor","34814","C179-Gal4",5
"3761","male","Raptor","34814","C179-Gal4",5
"3762","male","Raptor","34814","C179-Gal4",5
"3763","male","Raptor","34814","C179-Gal4",5
"3764","male","Raptor","34814","C179-Gal4",5
"3765","male","Raptor","34814","C179-Gal4",5
"3766","male","Raptor","34814","C179-Gal4",5
"3767","male","Raptor","34814","C179-Gal4",5
"3768","male","Raptor","34814","C179-Gal4",44
"3769","male","Raptor","34814","C179-Gal4",44
"3770","male","Raptor","34814","C179-Gal4",44
"3771","male","Raptor","34814","C179-Gal4",44
"3772","female","Raptor","34814","C179-Gal4",85
"3773","female","Raptor","34814","C179-Gal4",85
"3774","female","Raptor","34814","C179-Gal4",85
"3775","female","Raptor","34814","C179-Gal4",85
"3776","male","Raptor","34814","C179-Gal4",8
"3777","male","Raptor","34814","C179-Gal4",8
"3778","male","Raptor","34814","C179-Gal4",8
"3779","male","Raptor","34814","C179-Gal4",8
"3780","female","Raptor","34814","C179-Gal4",70
"3781","female","Raptor","34814","C179-Gal4",70
"3782","male","Raptor","34814","C179-Gal4",8
"3783","male","Raptor","34814","C179-Gal4",8
"3784","female","Raptor","34814","C179-Gal4",65
"3785","female","Raptor","34814","C179-Gal4",65
"3786","female","Raptor","34814","C179-Gal4",8
"3787","female","Raptor","34814","C179-Gal4",8
"3788","male","Raptor","34814","C179-Gal4",77
"3789","male","Raptor","34814","C179-Gal4",77
"3790","male","Raptor","34814","C179-Gal4",87
"3791","male","Raptor","34814","C179-Gal4",87
"3792","female","Raptor","34814","C179-Gal4",42
"3793","female","Raptor","34814","C179-Gal4",42
"3794","male","Raptor","34814","C179-Gal4",90
"3795","male","Raptor","34814","C179-Gal4",90
"3796","female","Raptor","34814","C179-Gal4",70
"3797","female","Raptor","34814","C179-Gal4",70
"3798","female","Raptor","34814","C179-Gal4",84
"3799","female","Raptor","34814","C179-Gal4",84
"3800","female","Raptor","34814","C179-Gal4",35
"3801","female","Raptor","34814","C179-Gal4",35
"3802","male","Raptor","34814","C179-Gal4",42
"3803","male","Raptor","34814","C179-Gal4",42
"3804","female","Raptor","34814","C179-Gal4",3
"3805","female","Raptor","34814","C179-Gal4",3
"3806","female","Raptor","34814","C179-Gal4",3
"3807","female","Raptor","34814","C179-Gal4",3
"3808","female","Raptor","34814","C179-Gal4",5
"3809","female","Raptor","34814","C179-Gal4",5
"3810","female","Raptor","34814","C179-Gal4",5
"3811","female","Raptor","34814","C179-Gal4",5
"3812","female","Raptor","34814","C179-Gal4",51
"3813","female","Raptor","34814","C179-Gal4",51
"3814","female","Raptor","34814","C179-Gal4",51
"3815","female","Raptor","34814","C179-Gal4",51
"3816","male","Raptor","34814","C179-Gal4",57
"3817","male","Raptor","34814","C179-Gal4",57
"3818","male","Raptor","34814","C179-Gal4",57
"3819","male","Raptor","34814","C179-Gal4",57
"3820","male","Raptor","34814","C179-Gal4",5
"3821","male","Raptor","34814","C179-Gal4",5
"3822","male","Raptor","34814","C179-Gal4",5
"3823","male","Raptor","34814","C179-Gal4",5
"3824","female","Raptor","34814","C179-Gal4",3
"3825","female","Raptor","34814","C179-Gal4",3
"3826","female","Raptor","34814","C179-Gal4",3
"3827","female","Raptor","34814","C179-Gal4",3
"3828","male","Raptor","34814","C179-Gal4",72
"3829","male","Raptor","34814","C179-Gal4",72
"3830","male","Raptor","34814","C179-Gal4",72
"3831","male","Raptor","34814","C179-Gal4",72
"3832","male","Raptor","34814","C179-Gal4",3
"3833","male","Raptor","34814","C179-Gal4",3
"3834","male","Raptor","34814","C179-Gal4",3
"3835","male","Raptor","34814","C179-Gal4",3
"3836","male","Raptor","34814","C179-Gal4",5
"3837","male","Raptor","34814","C179-Gal4",5
"3838","male","Raptor","34814","C179-Gal4",5
"3839","male","Raptor","34814","C179-Gal4",5
"3840","male","Raptor","34814","C179-Gal4",5
"3841","male","Raptor","34814","C179-Gal4",5
"3842","male","Raptor","34814","C179-Gal4",5
"3843","male","Raptor","34814","C179-Gal4",5
"3844","male","Raptor","34814","C179-Gal4",103
"3845","male","Raptor","34814","C179-Gal4",103
"3846","male","Raptor","34814","C179-Gal4",103
"3847","male","Raptor","34814","C179-Gal4",103
"3848","male","Raptor","34814","C179-Gal4",5
"3849","male","Raptor","34814","C179-Gal4",5
"3850","male","Raptor","34814","C179-Gal4",5
"3851","male","Raptor","34814","C179-Gal4",5
"3852","male","Raptor","34814","C179-Gal4",3
"3853","male","Raptor","34814","C179-Gal4",3
"3854","male","Raptor","34814","C179-Gal4",3
"3855","male","Raptor","34814","C179-Gal4",3
"3856","female","Raptor","34814","C179-Gal4",38
"3857","female","Raptor","34814","C179-Gal4",38
"3858","female","Raptor","34814","C179-Gal4",6
"3859","female","Raptor","34814","C179-Gal4",6
"3860","male","Raptor","34814","C179-Gal4",17
"3861","male","Raptor","34814","C179-Gal4",17
"3862","male","Raptor","34814","C179-Gal4",6
"3863","male","Raptor","34814","C179-Gal4",6
"3864","female","Raptor","34814","C179-Gal4",51
"3865","female","Raptor","34814","C179-Gal4",51
"3866","female","Raptor","34814","C179-Gal4",90
"3867","female","Raptor","34814","C179-Gal4",90
"3868","female","Raptor","34814","C179-Gal4",6
"3869","female","Raptor","34814","C179-Gal4",6
"3870","female","Raptor","34814","C179-Gal4",6
"3871","female","Raptor","34814","C179-Gal4",6
"3872","female","Raptor","34814","C179-Gal4",6
"3873","female","Raptor","34814","C179-Gal4",6
"3874","female","Raptor","34814","C179-Gal4",6
"3875","female","Raptor","34814","C179-Gal4",6
"3876","male","Raptor","34814","C179-Gal4",3
"3877","male","Raptor","34814","C179-Gal4",3
"3878","male","Raptor","34814","C179-Gal4",3
"3879","male","Raptor","34814","C179-Gal4",3
"3880","female","Raptor","34814","C179-Gal4",2
"3881","female","Raptor","34814","C179-Gal4",2
"3882","female","Raptor","34814","C179-Gal4",2
"3883","female","Raptor","34814","C179-Gal4",2
"3884","female","Raptor","34814","C179-Gal4",2
"3885","female","Raptor","34814","C179-Gal4",2
"3886","female","Raptor","34814","C179-Gal4",2
"3887","female","Raptor","34814","C179-Gal4",2
"3888","female","Raptor","34814","C179-Gal4",9
"3889","female","Raptor","34814","C179-Gal4",9
"3890","female","Raptor","34814","C179-Gal4",9
"3891","female","Raptor","34814","C179-Gal4",9
"3892","female","Raptor","34814","C179-Gal4",83
"3893","female","Raptor","34814","C179-Gal4",83
"3894","female","Raptor","34814","C179-Gal4",83
"3895","female","Raptor","34814","C179-Gal4",83
"3896","male","Raptor","34814","C179-Gal4",91
"3897","male","Raptor","34814","C179-Gal4",91
"3898","male","Raptor","34814","C179-Gal4",91
"3899","male","Raptor","34814","C179-Gal4",91
"3900","male","Raptor","34814","C179-Gal4",9
"3901","male","Raptor","34814","C179-Gal4",9
"3902","male","Raptor","34814","C179-Gal4",9
"3903","male","Raptor","34814","C179-Gal4",9
"3904","male","Raptor","34814","C179-Gal4",89
"3905","male","Raptor","34814","C179-Gal4",89
"3906","male","Raptor","34814","C179-Gal4",89
"3907","male","Raptor","34814","C179-Gal4",89
"3908","female","Raptor","34814","C179-Gal4",2
"3909","female","Raptor","34814","C179-Gal4",2
"3910","female","Raptor","34814","C179-Gal4",2
"3911","female","Raptor","34814","C179-Gal4",2
"3912","male","Raptor","34814","C179-Gal4",7
"3913","male","Raptor","34814","C179-Gal4",7
"3914","male","Raptor","34814","C179-Gal4",7
"3915","male","Raptor","34814","C179-Gal4",7
"3916","female","Raptor","34814","C179-Gal4",64
"3917","female","Raptor","34814","C179-Gal4",64
"3918","female","Raptor","34814","C179-Gal4",64
"3919","female","Raptor","34814","C179-Gal4",64
"3920","female","Raptor","34814","C179-Gal4",2
"3921","female","Raptor","34814","C179-Gal4",2
"3922","female","Raptor","34814","C179-Gal4",2
"3923","female","Raptor","34814","C179-Gal4",2
"3924","male","Raptor","34814","C179-Gal4",2
"3925","male","Raptor","34814","C179-Gal4",2
"3926","male","Raptor","34814","C179-Gal4",2
"3927","male","Raptor","34814","C179-Gal4",2
"3928","male","Raptor","34814","C179-Gal4",83
"3929","male","Raptor","34814","C179-Gal4",83
"3930","male","Raptor","34814","C179-Gal4",83
"3931","male","Raptor","34814","Hand-Gal4",65
"3932","male","Raptor","34814","Hand-Gal4",65
"3933","male","Raptor","34814","Hand-Gal4",65
"3934","male","Raptor","34814","Hand-Gal4",65
"3935","male","Raptor","34814","Hand-Gal4",65
"3936","male","Raptor","34814","Hand-Gal4",65
"3937","female","Raptor","34814","Hand-Gal4",19
"3938","female","Raptor","34814","Hand-Gal4",19
"3939","female","Raptor","34814","Hand-Gal4",19
"3940","female","Raptor","34814","Hand-Gal4",19
"3941","female","Raptor","34814","Hand-Gal4",19
"3942","female","Raptor","34814","Hand-Gal4",19
"3943","female","Raptor","34814","Hand-Gal4",81
"3944","female","Raptor","34814","Hand-Gal4",81
"3945","female","Raptor","34814","Hand-Gal4",81
"3946","female","Raptor","34814","Hand-Gal4",81
"3947","female","Raptor","34814","Hand-Gal4",81
"3948","female","Raptor","34814","Hand-Gal4",81
"3949","female","Raptor","34814","Hand-Gal4",17
"3950","female","Raptor","34814","Hand-Gal4",17
"3951","female","Raptor","34814","Hand-Gal4",17
"3952","female","Raptor","34814","Hand-Gal4",94
"3953","female","Raptor","34814","Hand-Gal4",94
"3954","female","Raptor","34814","Hand-Gal4",94
"3955","female","Raptor","34814","Hand-Gal4",94
"3956","female","Raptor","34814","Hand-Gal4",94
"3957","female","Raptor","34814","Hand-Gal4",94
"3958","male","Raptor","34814","Hand-Gal4",46
"3959","male","Raptor","34814","Hand-Gal4",46
"3960","male","Raptor","34814","Hand-Gal4",46
"3961","male","Raptor","34814","Hand-Gal4",46
"3962","male","Raptor","34814","Hand-Gal4",46
"3963","male","Raptor","34814","Hand-Gal4",46
"3964","male","Raptor","34814","Hand-Gal4",57
"3965","male","Raptor","34814","Hand-Gal4",57
"3966","male","Raptor","34814","Hand-Gal4",57
"3967","male","Raptor","34814","Hand-Gal4",57
"3968","male","Raptor","34814","Hand-Gal4",57
"3969","male","Raptor","34814","Hand-Gal4",57
"3970","male","Raptor","34814","Hand-Gal4",49
"3971","male","Raptor","34814","Hand-Gal4",49
"3972","male","Raptor","34814","Hand-Gal4",49
"3973","male","Raptor","34814","Hand-Gal4",49
"3974","male","Raptor","34814","Hand-Gal4",49
"3975","male","Raptor","34814","Hand-Gal4",49
"3976","male","Raptor","34814","Hand-Gal4",49
"3977","male","Raptor","34814","Hand-Gal4",49
"3978","male","Raptor","34814","Hand-Gal4",49
"3979","male","Raptor","34814","Hand-Gal4",49
"3980","male","Raptor","34814","Hand-Gal4",49
"3981","male","Raptor","34814","Hand-Gal4",49
"3982","male","Raptor","34814","Hand-Gal4",75
"3983","male","Raptor","34814","Hand-Gal4",75
"3984","male","Raptor","34814","Hand-Gal4",75
"3985","male","Raptor","34814","Hand-Gal4",75
"3986","female","Raptor","34814","Hand-Gal4",49
"3987","female","Raptor","34814","Hand-Gal4",49
"3988","female","Raptor","34814","Hand-Gal4",49
"3989","female","Raptor","34814","Hand-Gal4",49
"3990","female","Raptor","34814","Hand-Gal4",71
"3991","female","Raptor","34814","Hand-Gal4",71
"3992","female","Raptor","34814","Hand-Gal4",71
"3993","female","Raptor","34814","Hand-Gal4",71
"3994","female","Raptor","34814","Hand-Gal4",90
"3995","female","Raptor","34814","Hand-Gal4",90
"3996","female","Raptor","34814","Hand-Gal4",90
"3997","female","Raptor","34814","Hand-Gal4",90
"3998","female","Raptor","34814","Hand-Gal4",90
"3999","female","Raptor","34814","Hand-Gal4",90
"4000","female","Raptor","34814","Hand-Gal4",90
"4001","female","Raptor","34814","Hand-Gal4",90
"4002","female","Raptor","34814","Hand-Gal4",52
"4003","female","Raptor","34814","Hand-Gal4",52
"4004","female","Raptor","34814","Hand-Gal4",52
"4005","female","Raptor","34814","Hand-Gal4",52
"4006","female","Raptor","34814","Hand-Gal4",83
"4007","female","Raptor","34814","Hand-Gal4",83
"4008","female","Raptor","34814","Hand-Gal4",83
"4009","female","Raptor","34814","Hand-Gal4",83
"4010","male","Raptor","34814","Hand-Gal4",67
"4011","male","Raptor","34814","Hand-Gal4",67
"4012","male","Raptor","34814","Hand-Gal4",67
"4013","male","Raptor","34814","Hand-Gal4",67
"4014","female","Raptor","34814","Hand-Gal4",76
"4015","female","Raptor","34814","Hand-Gal4",76
"4016","female","Raptor","34814","Hand-Gal4",83
"4017","female","Raptor","34814","Hand-Gal4",83
"4018","female","Raptor","34814","Hand-Gal4",83
"4019","female","Raptor","34814","Hand-Gal4",83
"4020","female","Raptor","34814","Hand-Gal4",83
"4021","female","Raptor","34814","Hand-Gal4",83
"4022","male","Raptor","34814","Hand-Gal4",78
"4023","male","Raptor","34814","Hand-Gal4",78
"4024","male","Raptor","34814","Hand-Gal4",78
"4025","male","Raptor","34814","Hand-Gal4",78
"4026","male","Raptor","34814","Hand-Gal4",78
"4027","male","Raptor","34814","Hand-Gal4",78
"4028","female","Raptor","34814","Hand-Gal4",85
"4029","female","Raptor","34814","Hand-Gal4",85
"4030","female","Raptor","34814","Hand-Gal4",85
"4031","female","Raptor","34814","Hand-Gal4",85
"4032","female","Raptor","34814","Hand-Gal4",85
"4033","female","Raptor","34814","Hand-Gal4",85
"4034","female","Raptor","34814","Hand-Gal4",93
"4035","female","Raptor","34814","Hand-Gal4",93
"4036","female","Raptor","34814","Hand-Gal4",93
"4037","female","Raptor","34814","Hand-Gal4",93
"4038","female","Raptor","34814","Hand-Gal4",93
"4039","female","Raptor","34814","Hand-Gal4",93
"4040","female","Raptor","34814","Hand-Gal4",94
"4041","female","Raptor","34814","Hand-Gal4",94
"4042","female","Raptor","34814","Hand-Gal4",94
"4043","female","Raptor","34814","Hand-Gal4",94
"4044","female","Raptor","34814","Hand-Gal4",94
"4045","female","Raptor","34814","Hand-Gal4",94
"4046","female","Raptor","34814","Hand-Gal4",73
"4047","female","Raptor","34814","Hand-Gal4",73
"4048","female","Raptor","34814","Hand-Gal4",73
"4049","female","Raptor","34814","Hand-Gal4",73
"4050","female","Raptor","34814","Hand-Gal4",73
"4051","female","Raptor","34814","Hand-Gal4",73
"4052","female","Raptor","34814","Hand-Gal4",17
"4053","male","Raptor","34814","Hand-Gal4",62
"4054","female","Raptor","34814","Hand-Gal4",57
"4055","female","Raptor","34814","Hand-Gal4",57
"4056","female","Raptor","34814","Hand-Gal4",57
"4057","female","Raptor","34814","Hand-Gal4",57
"4058","female","Raptor","34814","Hand-Gal4",57
"4059","female","Raptor","34814","Hand-Gal4",57
"4060","female","Raptor","34814","C179-Gal4",4
"4061","female","Raptor","34814","C179-Gal4",4
"4062","female","Raptor","34814","C179-Gal4",4
"4063","female","Raptor","34814","C179-Gal4",4
"4064","female","Raptor","34814","C179-Gal4",64
"4065","female","Raptor","34814","C179-Gal4",64
"4066","male","Raptor","34814","Hand-Gal4",85
"4067","male","Raptor","34814","Hand-Gal4",85
"4068","male","Raptor","34814","Hand-Gal4",85
"4069","male","Raptor","34814","Hand-Gal4",85
"4070","male","Raptor","34814","Hand-Gal4",85
"4071","male","Raptor","34814","Hand-Gal4",85
"4072","male","Raptor","34814","Hand-Gal4",78
"4073","male","Raptor","34814","Hand-Gal4",78
"4074","male","Raptor","34814","Hand-Gal4",78
"4075","male","Raptor","34814","Hand-Gal4",78
"4076","male","Raptor","34814","Hand-Gal4",78
"4077","male","Raptor","34814","Hand-Gal4",78
"4078","male","Raptor","34814","Hand-Gal4",22
"4079","male","Raptor","34814","Hand-Gal4",22
"4080","male","Raptor","34814","Hand-Gal4",22
"4081","male","Raptor","34814","Hand-Gal4",22
"4082","male","Raptor","34814","Hand-Gal4",22
"4083","male","Raptor","34814","Hand-Gal4",22
"4084","male","Raptor","34814","Hand-Gal4",70
"4085","male","Raptor","34814","Hand-Gal4",70
"4086","male","Raptor","34814","Hand-Gal4",70
"4087","male","Raptor","34814","Hand-Gal4",70
"4088","male","Raptor","34814","Hand-Gal4",70
"4089","male","Raptor","34814","Hand-Gal4",70
"4090","male","Raptor","34814","Hand-Gal4",62
"4091","male","Raptor","34814","Hand-Gal4",62
"4092","male","Raptor","34814","Hand-Gal4",62
"4093","male","Raptor","34814","Hand-Gal4",62
"4094","male","Raptor","34814","Hand-Gal4",62
"4095","male","Raptor","34814","Hand-Gal4",76
"4096","male","Raptor","34814","Hand-Gal4",76
"4097","male","Raptor","34814","Hand-Gal4",76
"4098","male","Raptor","34814","Hand-Gal4",76
"4099","male","Raptor","34814","Hand-Gal4",76
"4100","male","Raptor","34814","Hand-Gal4",76
"4101","male","Raptor","34814","Hand-Gal4",58
"4102","female","Raptor","34814","Hand-Gal4",83
"4103","female","Raptor","34814","Hand-Gal4",83
"4104","female","Raptor","34814","Hand-Gal4",83
"4105","female","Raptor","34814","Hand-Gal4",83
"4106","female","Raptor","34814","Hand-Gal4",83
"4107","female","Raptor","34814","Hand-Gal4",83
"4108","female","Raptor","34814","Hand-Gal4",58
"4109","female","Raptor","34814","Hand-Gal4",58
"4110","female","Raptor","34814","Hand-Gal4",58
"4111","female","Raptor","34814","Hand-Gal4",58
"4112","female","Raptor","34814","Hand-Gal4",58
"4113","female","Raptor","34814","Hand-Gal4",58
"4114","male","Raptor","34814","Hand-Gal4",79
"4115","male","Raptor","34814","Hand-Gal4",79
"4116","male","Raptor","34814","Hand-Gal4",79
"4117","male","Raptor","34814","Hand-Gal4",79
"4118","male","Raptor","34814","Hand-Gal4",79
"4119","male","Raptor","34814","Hand-Gal4",79
"4120","female","Raptor","34814","Hand-Gal4",92
"4121","female","Raptor","34814","Hand-Gal4",92
"4122","female","Raptor","34814","Hand-Gal4",92
"4123","female","Raptor","34814","Hand-Gal4",92
"4124","female","Raptor","34814","Hand-Gal4",92
"4125","male","Raptor","34814","Hand-Gal4",71
"4126","male","Raptor","34814","Hand-Gal4",71
"4127","female","Raptor","34814","Hand-Gal4",74
"4128","female","Raptor","34814","Hand-Gal4",74
"4129","female","Raptor","34814","Hand-Gal4",78
"4130","female","Raptor","34814","Hand-Gal4",78
"4131","female","Raptor","34814","Hand-Gal4",94
"4132","female","Raptor","34814","Hand-Gal4",94
"4133","female","Raptor","34814","Hand-Gal4",94
"4134","female","Raptor","34814","Hand-Gal4",94
"4135","female","Raptor","34814","Hand-Gal4",94
"4136","female","Raptor","34814","Hand-Gal4",94
"4137","female","Raptor","34814","Hand-Gal4",94
"4138","female","Raptor","34814","Hand-Gal4",94
"4139","female","Raptor","34814","Hand-Gal4",94
"4140","female","Raptor","34814","Hand-Gal4",94
"4141","female","Raptor","34814","Hand-Gal4",94
"4142","female","Raptor","34814","Hand-Gal4",94
"4143","male","Raptor","34814","Hand-Gal4",39
"4144","male","Raptor","34814","Hand-Gal4",39
"4145","female","Raptor","34814","Hand-Gal4",90
"4146","female","Raptor","34814","Hand-Gal4",90
"4147","female","Raptor","34814","Hand-Gal4",90
"4148","female","Raptor","34814","Hand-Gal4",90
"4149","female","Raptor","34814","Hand-Gal4",90
"4150","female","Raptor","34814","Hand-Gal4",90
"4151","female","Raptor","34814","Hand-Gal4",83
"4152","female","Raptor","34814","Hand-Gal4",83
"4153","female","Raptor","34814","Hand-Gal4",83
"4154","male","Raptor","34814","Hand-Gal4",58
"4155","female","Raptor","34814","Hand-Gal4",83
"4156","male","Raptor","34814","Hand-Gal4",58
"4157","male","Raptor","34814","Hand-Gal4",58
"4158","female","Raptor","34814","Hand-Gal4",74
"4159","female","Raptor","34814","Hand-Gal4",74
"4160","female","Raptor","34814","Hand-Gal4",74
"4161","female","Raptor","34814","Hand-Gal4",86
"4162","female","Raptor","34814","Hand-Gal4",86
"4163","female","Raptor","34814","Hand-Gal4",46
"4164","female","Raptor","34814","Hand-Gal4",46
"4165","female","Raptor","34814","Hand-Gal4",92
"4166","female","Raptor","34814","Hand-Gal4",83
"4167","female","Raptor","34814","Hand-Gal4",74
"4168","female","Raptor","34814","Hand-Gal4",74
"4169","female","Raptor","34814","Hand-Gal4",74
"4170","female","Raptor","34814","Hand-Gal4",83
"4171","female","Tsc1","35144","24B-Gal4",10
"4172","male","Tsc1","35144","24B-Gal4",54
"4173","male","Tsc1","35144","24B-Gal4",54
"4174","female","Tsc1","35144","24B-Gal4",10
"4175","female","Tsc1","35144","24B-Gal4",10
"4176","male","Tsc1","35144","24B-Gal4",6
"4177","male","Tsc1","35144","24B-Gal4",54
"4178","female","Tsc1","35144","24B-Gal4",10
"4179","male","Tsc1","35144","24B-Gal4",6
"4180","male","Tsc1","35144","24B-Gal4",6
"4181","male","Tsc1","35144","24B-Gal4",54
"4182","male","Tsc1","35144","24B-Gal4",54
"4183","male","Tsc1","35144","24B-Gal4",6
"4184","male","Tsc1","35144","24B-Gal4",6
"4185","male","Tsc1","35144","24B-Gal4",54
"4186","male","Tsc1","35144","24B-Gal4",6
"4187","female","Tsc1","35144","24B-Gal4",10
"4188","female","Tsc1","35144","24B-Gal4",10
"4189","female","Tsc1","35144","24B-Gal4",10
"4190","female","Tsc1","35144","24B-Gal4",10
"4191","female","Tsc1","35144","24B-Gal4",10
"4192","female","Tsc1","35144","24B-Gal4",10
"4193","female","Tsc1","35144","24B-Gal4",10
"4194","female","Tsc1","35144","24B-Gal4",10
"4195","female","Tsc1","35144","24B-Gal4",10
"4196","female","Tsc1","35144","24B-Gal4",10
"4197","female","Tsc1","35144","24B-Gal4",10
"4198","female","Tsc1","35144","24B-Gal4",10
"4199","female","Tsc1","35144","24B-Gal4",10
"4200","female","Tsc1","35144","24B-Gal4",10
"4201","female","Tsc1","35144","24B-Gal4",10
"4202","female","Tsc1","35144","24B-Gal4",10
"4203","female","Tsc1","35144","24B-Gal4",10
"4204","female","Tsc1","35144","24B-Gal4",10
"4205","male","Tsc1","35144","24B-Gal4",53
"4206","male","Tsc1","35144","24B-Gal4",53
"4207","male","Tsc1","35144","24B-Gal4",53
"4208","male","Tsc1","35144","24B-Gal4",53
"4209","male","Tsc1","35144","24B-Gal4",12
"4210","male","Tsc1","35144","24B-Gal4",12
"4211","male","Tsc1","35144","24B-Gal4",12
"4212","male","Tsc1","35144","24B-Gal4",12
"4213","male","Tsc1","35144","24B-Gal4",20
"4214","male","Tsc1","35144","24B-Gal4",20
"4215","male","Tsc1","35144","24B-Gal4",6
"4216","male","Tsc1","35144","24B-Gal4",6
"4217","male","Tsc1","35144","24B-Gal4",44
"4218","male","Tsc1","35144","24B-Gal4",44
"4219","female","Tsc1","35144","24B-Gal4",24
"4220","female","Tsc1","35144","24B-Gal4",24
"4221","female","Tsc1","35144","24B-Gal4",31
"4222","female","Tsc1","35144","24B-Gal4",31
"4223","female","Tsc1","35144","24B-Gal4",10
"4224","female","Tsc1","35144","24B-Gal4",10
"4225","male","Tsc1","35144","24B-Gal4",52
"4226","male","Tsc1","35144","24B-Gal4",52
"4227","female","Tsc1","35144","24B-Gal4",44
"4228","female","Tsc1","35144","24B-Gal4",44
"4229","female","Tsc1","35144","24B-Gal4",44
"4230","female","Tsc1","35144","24B-Gal4",44
"4231","male","Tsc1","35144","24B-Gal4",31
"4232","male","Tsc1","35144","24B-Gal4",31
"4233","male","Tsc1","35144","24B-Gal4",59
"4234","male","Tsc1","35144","24B-Gal4",59
