"","Gender","Gene","UAS","Driver","Age"
"1161","male","Control","36304","Hand-GAL4",83
"1171","male","Control","36304","Hand-GAL4",83
"1181","female","Control","36304","Hand-GAL4",67
"1191","female","Control","36304","Hand-GAL4",96
"1201","male","Control","36304","Hand-GAL4",72
"1211","male","Control","36304","Hand-GAL4",80
"1221","female","Control","36304","Hand-GAL4",83
"1231","male","Control","36304","Hand-GAL4",82
"1241","female","Control","36304","Hand-GAL4",86
"1251","female","Control","36304","Hand-GAL4",77
"1261","female","Control","36304","Hand-GAL4",86
"1271","male","Control","36304","Hand-GAL4",69
"1281","female","Control","36304","Hand-GAL4",101
"1291","female","Control","36304","Hand-GAL4",86
"1301","female","Control","36304","Hand-GAL4",104
"1311","male","Control","36304","Hand-GAL4",57
"1321","male","Control","36304","Hand-GAL4",52
"1331","female","Control","36304","Hand-GAL4",101
"1341","male","Control","36304","Hand-GAL4",78
"1351","male","Control","36304","Hand-GAL4",69
"1361","male","Control","36304","Hand-GAL4",94
"1371","female","Control","36304","Hand-GAL4",82
"1381","female","Control","36304","Hand-GAL4",106
"1391","male","Control","36304","Hand-GAL4",46
"1401","male","Control","36304","Hand-GAL4",53
"1411","male","Control","36304","Hand-GAL4",90
"1421","male","Control","36304","Hand-GAL4",62
"1431","male","Control","36304","Hand-GAL4",88
"1441","female","Control","36304","Hand-GAL4",87
"1451","female","Control","36304","Hand-GAL4",99
"1461","male","Control","36304","Hand-GAL4",92
"1471","female","Control","36304","Hand-GAL4",99
"1481","male","Control","36304","Hand-GAL4",82
"1491","female","Control","36304","Hand-GAL4",82
"1501","female","Control","36304","Hand-GAL4",78
"1511","female","Control","36304","Hand-GAL4",82
"1521","male","Control","36304","Hand-GAL4",66
"1531","male","Control","36304","Hand-GAL4",60
"1541","female","Control","36304","Hand-GAL4",87
"1551","male","Control","36304","Hand-GAL4",86
"1561","male","Control","36304","Hand-GAL4",97
"15710","female","Control","36304","Hand-GAL4",99
"15810","male","Control","36304","Hand-GAL4",73
"15910","male","Control","36304","Hand-GAL4",73
"16010","male","Control","36304","Hand-GAL4",86
"16110","male","Control","36304","Hand-GAL4",87
"16210","female","Control","36304","Hand-GAL4",108
"16310","male","Control","36304","Hand-GAL4",86
"16410","male","Control","36304","Hand-GAL4",60
"16510","female","Control","36304","Hand-GAL4",108
"16610","male","Control","36304","Hand-GAL4",86
"16710","male","Control","36304","Hand-GAL4",82
"16810","male","Control","36304","Hand-GAL4",93
"16910","female","Control","36304","Hand-GAL4",91
"17010","female","Control","36304","Hand-GAL4",71
"17110","male","Control","36304","Hand-GAL4",89
"17210","female","Control","36304","Hand-GAL4",95
"17310","female","Control","36304","Hand-GAL4",95
"17410","male","Control","36304","Hand-GAL4",82
"17510","female","Control","36304","Hand-GAL4",89
"17610","male","Control","36304","Hand-GAL4",86
"17710","male","Control","36304","Hand-GAL4",104
"17810","female","Control","36304","Hand-GAL4",84
"17910","female","Control","36304","Hand-GAL4",89
"18010","male","Control","36304","Hand-GAL4",82
"1811","male","Control","36304","Hand-GAL4",93
"1821","male","Control","36304","Hand-GAL4",73
"1831","female","Control","36304","Hand-GAL4",89
"1841","female","Control","36304","Hand-GAL4",100
"1851","female","Control","36304","Hand-GAL4",91
"1861","female","Control","36304","Hand-GAL4",69
"1871","male","Control","36304","Hand-GAL4",82
"1881","male","Control","36304","Hand-GAL4",80
"1891","male","Control","36304","Hand-GAL4",62
"1901","female","Control","36304","Hand-GAL4",89
"1911","male","Control","36304","Hand-GAL4",86
"1921","female","Control","36304","Hand-GAL4",100
"1931","male","Control","36304","Hand-GAL4",76
"1941","male","Control","36304","Hand-GAL4",96
"1951","female","Control","36304","Hand-GAL4",31
"1961","female","Control","36304","Hand-GAL4",89
"1971","female","Control","36304","Hand-GAL4",100
"1981","female","Control","36304","Hand-GAL4",89
"1991","male","Control","36304","Hand-GAL4",69
"2001","male","Control","36304","Hand-GAL4",87
"2011","female","Control","36304","Hand-GAL4",87
"2021","male","Control","36304","Hand-GAL4",86
"2031","male","Control","36304","Hand-GAL4",101
"2041","male","Control","36304","Hand-GAL4",73
"2051","male","Control","36304","Hand-GAL4",70
"2061","female","Control","36304","Hand-GAL4",85
"2071","female","Control","36304","Hand-GAL4",97
"2081","female","Control","36304","Hand-GAL4",89
"2091","male","Control","36304","Hand-GAL4",85
"2101","male","Control","36304","Hand-GAL4",92
"2111","male","Control","36304","Hand-GAL4",86
"2121","female","Control","36304","Hand-GAL4",69
"2131","male","Control","36304","Hand-GAL4",87
"2141","female","Control","36304","Hand-GAL4",95
"2151","male","Control","36304","Hand-GAL4",21
"2161","female","Control","36304","Hand-GAL4",63
"2171","male","Control","36304","Hand-GAL4",75
"2181","male","Control","36304","Hand-GAL4",71
"2191","male","Control","36304","Hand-GAL4",82
"2201","male","Control","36304","Hand-GAL4",92
"2211","male","Control","36304","Hand-GAL4",93
"2221","male","Control","36304","Hand-GAL4",82
"2231","male","Control","36304","Hand-GAL4",10
"2241","male","Control","36304","Hand-GAL4",87
"2251","female","Control","36304","Hand-GAL4",67
"2261","female","Control","36304","Hand-GAL4",81
"2271","female","Control","36304","Hand-GAL4",71
"2281","female","Control","36304","Hand-GAL4",100
"2291","female","Control","36304","Hand-GAL4",69
"2301","male","Control","36304","Hand-GAL4",71
"2311","male","Control","36304","Hand-GAL4",101
"2321","female","Control","36304","Hand-GAL4",89
"2331","male","Control","36304","Hand-GAL4",101
"2341","female","Control","36304","Hand-GAL4",100
"2351","female","Control","36304","Hand-GAL4",87
"2361","female","Control","36304","Hand-GAL4",80
"2371","male","Control","36304","Hand-GAL4",72
"2381","male","Control","36304","Hand-GAL4",21
"2391","male","Control","36304","Hand-GAL4",83
"2401","male","Control","36304","Hand-GAL4",72
"2411","male","Control","36304","Hand-GAL4",76
"2421","male","Control","36304","Hand-GAL4",107
"2431","male","Control","36304","Hand-GAL4",92
"2441","male","Control","36304","Hand-GAL4",59
"2451","female","Control","36304","Hand-GAL4",89
"2461","female","Control","36304","Hand-GAL4",89
"2471","male","Control","36304","Hand-GAL4",92
"2481","female","Control","36304","Hand-GAL4",103
"2491","male","Control","36304","Hand-GAL4",93
"2501","female","Control","36304","Hand-GAL4",95
"2511","male","Control","36304","Hand-GAL4",71
"2521","male","Control","36304","Hand-GAL4",61
"2531","male","Control","36304","Hand-GAL4",76
"2541","female","Control","36304","Hand-GAL4",86
"2551","male","Control","36304","Hand-GAL4",79
"2561","female","Control","36304","Hand-GAL4",83
"2571","female","Control","36304","Hand-GAL4",20
"2581","female","Control","36304","Hand-GAL4",100
"2591","male","Control","36304","Hand-GAL4",93
"2601","male","Control","36304","Hand-GAL4",85
"2611","male","Control","36304","Hand-GAL4",96
"2621","male","Control","36304","Hand-GAL4",44
"2631","female","Control","36304","Hand-GAL4",59
"2641","female","Control","36304","Hand-GAL4",66
"2651","female","Control","36304","Hand-GAL4",67
"2661","female","Control","36304","Hand-GAL4",77
"2671","male","Control","36304","Hand-GAL4",104
"2681","female","Control","36304","Hand-GAL4",94
"2691","male","Control","36304","Hand-GAL4",66
"2701","male","Control","36304","Hand-GAL4",89
"2711","female","Control","36304","Hand-GAL4",86
"2721","male","Control","36304","Hand-GAL4",82
"2731","male","Control","36304","Hand-GAL4",17
"2741","male","Control","36304","Hand-GAL4",85
"2751","female","Control","36304","Hand-GAL4",90
"2761","female","Control","36304","Hand-GAL4",87
"2771","female","Control","36304","Hand-GAL4",78
"2781","female","Control","36304","Hand-GAL4",53
"2791","female","Control","36304","Hand-GAL4",77
"2801","male","Control","36304","Hand-GAL4",87
"2811","female","Control","36304","Hand-GAL4",103
"2821","female","Control","36304","Hand-GAL4",59
"2831","male","Control","36304","Hand-GAL4",77
"2841","female","Control","36304","Hand-GAL4",93
"2851","male","Control","36304","Hand-GAL4",66
"2861","female","Control","36304","Hand-GAL4",107
"2871","female","Control","36304","Hand-GAL4",45
"2881","female","Control","36304","Hand-GAL4",90
"2891","female","Control","36304","Hand-GAL4",73
"2901","female","Control","36304","Hand-GAL4",67
"2911","female","Control","36304","Hand-GAL4",101
"2921","female","Control","36304","Hand-GAL4",45
"2931","male","Control","36304","Hand-GAL4",82
"2941","female","Control","36304","Hand-GAL4",94
"2951","female","Control","36304","Hand-GAL4",83
"2961","male","Control","36304","Hand-GAL4",83
"2971","female","Control","36304","Hand-GAL4",60
"2981","male","Control","36304","Hand-GAL4",73
"2991","female","Control","36304","Hand-GAL4",94
"3001","female","Control","36304","Hand-GAL4",83
"3011","male","Control","36304","Hand-GAL4",83
"3021","male","Control","36304","Hand-GAL4",77
"3031","male","Control","36304","Hand-GAL4",67
"3041","female","Control","36304","Hand-GAL4",101
"3051","female","Control","36304","Hand-GAL4",96
"3061","male","Control","36304","Hand-GAL4",83
"3071","male","Control","36304","Hand-GAL4",82
"3081","female","Control","36304","Hand-GAL4",83
"3091","female","Control","36304","Hand-GAL4",73
"3101","female","Control","36304","Hand-GAL4",80
"3111","male","Control","36304","Hand-GAL4",86
"3121","male","Control","36304","Hand-GAL4",101
"3131","female","Control","36304","Hand-GAL4",101
"3141","female","Control","36304","Hand-GAL4",73
"3151","male","Control","36304","Hand-GAL4",82
"3161","male","Control","36304","Hand-GAL4",86
"3171","female","Control","36304","Hand-GAL4",77
"3181","male","Control","36304","Hand-GAL4",96
"3191","female","Control","36304","Hand-GAL4",77
"3201","female","Control","36304","Hand-GAL4",90
"3211","female","Control","36304","Hand-GAL4",104
"3221","female","Control","36304","Hand-GAL4",86
"3231","female","Control","36304","Hand-GAL4",82
"3241","female","Control","36304","Hand-GAL4",77
"3251","male","Control","36304","Hand-GAL4",86
"3261","female","Control","36304","Hand-GAL4",94
"3271","male","Control","36304","Hand-GAL4",101
"3281","male","Control","36304","Hand-GAL4",86
"3291","female","Control","36304","Hand-GAL4",86
"3301","female","Control","36304","Hand-GAL4",86
"3311","male","Control","36304","Hand-GAL4",77
"3321","male","Control","36304","Hand-GAL4",96
"3331","male","Control","36304","Hand-GAL4",96
"3341","male","Control","36304","Hand-GAL4",52
"3351","female","Control","36304","Hand-GAL4",67
"3361","female","Control","36304","Hand-GAL4",90
"3371","male","Control","36304","Hand-GAL4",77
"3381","female","Control","36304","Hand-GAL4",83
"3391","male","Control","36304","Hand-GAL4",86
"3401","male","Control","36304","Hand-GAL4",86
"3411","female","Control","36304","Hand-GAL4",83
"3421","male","Control","36304","Hand-GAL4",86
"3431","male","Control","36304","Hand-GAL4",77
"3441","female","Control","36304","Hand-GAL4",82
"3451","male","Control","36304","Hand-GAL4",66
"3461","female","Control","36304","Hand-GAL4",93
"3471","female","Control","36304","Hand-GAL4",107
"3481","female","Control","36304","Hand-GAL4",89
"3491","male","Control","36304","Hand-GAL4",66
"3501","female","Control","36304","Hand-GAL4",82
"3511","female","Control","36304","Hand-GAL4",93
"3521","female","Control","36304","Hand-GAL4",95
"3531","female","Control","36304","Hand-GAL4",107
"3541","female","Control","36304","Hand-GAL4",100
"3551","female","Control","36304","Hand-GAL4",93
"3561","female","Control","36304","Hand-GAL4",82
"3571","female","Control","36304","Hand-GAL4",82
"3581","female","Control","36304","Hand-GAL4",95
"3591","female","Control","36304","Hand-GAL4",103
"3601","female","Control","36304","Hand-GAL4",85
"3611","female","Control","36304","Hand-GAL4",103
"3621","female","Control","36304","Hand-GAL4",82
"3631","female","Control","36304","C179-GAL4",102
"3641","female","Control","36304","C179-GAL4",95
"3651","female","Control","36304","C179-GAL4",80
"3661","male","Control","36304","C179-GAL4",100
"3671","male","Control","36304","C179-GAL4",91
"3681","male","Control","36304","C179-GAL4",59
"3691","female","Control","36304","C179-GAL4",87
"3701","male","Control","36304","C179-GAL4",71
"3711","male","Control","36304","C179-GAL4",61
"3721","female","Control","36304","C179-GAL4",95
"3731","male","Control","36304","C179-GAL4",73
"3741","female","Control","36304","C179-GAL4",92
"3751","male","Control","36304","C179-GAL4",91
"3761","male","Control","36304","C179-GAL4",72
"3771","male","Control","36304","C179-GAL4",76
"3781","male","Control","36304","C179-GAL4",72
"3791","female","Control","36304","C179-GAL4",89
"3801","male","Control","36304","C179-GAL4",94
"3811","male","Control","36304","C179-GAL4",76
"3821","female","Control","36304","C179-GAL4",88
"3831","male","Control","36304","C179-GAL4",100
"3841","male","Control","36304","C179-GAL4",93
"3851","male","Control","36304","C179-GAL4",95
"3861","male","Control","36304","C179-GAL4",81
"3871","male","Control","36304","C179-GAL4",85
"3881","female","Control","36304","C179-GAL4",89
"3891","female","Control","36304","C179-GAL4",98
"3901","male","Control","36304","C179-GAL4",70
"3911","male","Control","36304","C179-GAL4",75
"3921","female","Control","36304","C179-GAL4",93
"3931","male","Control","36304","C179-GAL4",93
"3941","male","Control","36304","C179-GAL4",100
"3951","female","Control","36304","C179-GAL4",82
"3961","female","Control","36304","C179-GAL4",88
"3971","female","Control","36304","C179-GAL4",86
"3981","male","Control","36304","C179-GAL4",93
"3991","female","Control","36304","C179-GAL4",82
"4001","female","Control","36304","C179-GAL4",86
"4011","male","Control","36304","C179-GAL4",81
"4021","male","Control","36304","C179-GAL4",97
"4031","male","Control","36304","C179-GAL4",93
"40410","female","Control","36304","C179-GAL4",66
"40510","male","Control","36304","C179-GAL4",71
"40610","female","Control","36304","C179-GAL4",93
"40710","male","Control","36304","C179-GAL4",97
"40810","female","Control","36304","C179-GAL4",93
"40910","female","Control","36304","C179-GAL4",93
"41010","female","Control","36304","C179-GAL4",86
"41110","male","Control","36304","C179-GAL4",86
"41210","male","Control","36304","C179-GAL4",89
"41310","male","Control","36304","C179-GAL4",90
"41410","male","Control","36304","C179-GAL4",81
"41510","female","Control","36304","C179-GAL4",93
"41610","male","Control","36304","C179-GAL4",63
"41710","female","Control","36304","C179-GAL4",88
"41810","female","Control","36304","C179-GAL4",89
"41910","male","Control","36304","C179-GAL4",100
"42010","female","Control","36304","C179-GAL4",76
"42110","female","Control","36304","C179-GAL4",93
"42210","male","Control","36304","C179-GAL4",93
"42310","female","Control","36304","C179-GAL4",88
"42410","male","Control","36304","C179-GAL4",86
"42510","female","Control","36304","C179-GAL4",82
"42610","male","Control","36304","C179-GAL4",81
"42710","male","Control","36304","C179-GAL4",85
"42810","male","Control","36304","C179-GAL4",81
"42910","female","Control","36304","C179-GAL4",89
"43010","female","Control","36304","C179-GAL4",89
"43110","female","Control","36304","C179-GAL4",83
"43210","male","Control","36304","C179-GAL4",76
"43310","male","Control","36304","C179-GAL4",90
"43410","male","Control","36304","C179-GAL4",90
"43510","male","Control","36304","C179-GAL4",86
"43610","female","Control","36304","C179-GAL4",88
"43710","male","Control","36304","C179-GAL4",70
"43810","female","Control","36304","C179-GAL4",93
"43910","female","Control","36304","C179-GAL4",88
"44010","female","Control","36304","C179-GAL4",95
"44110","female","Control","36304","C179-GAL4",97
"44210","male","Control","36304","C179-GAL4",86
"44310","male","Control","36304","C179-GAL4",63
"44410","male","Control","36304","C179-GAL4",51
"44510","male","Control","36304","C179-GAL4",61
"44610","male","Control","36304","C179-GAL4",66
"44710","male","Control","36304","C179-GAL4",98
"44810","male","Control","36304","C179-GAL4",81
"44910","male","Control","36304","C179-GAL4",90
"4501","male","Control","36304","C179-GAL4",83
"4511","male","Control","36304","C179-GAL4",82
"4521","male","Control","36304","C179-GAL4",64
"4531","male","Control","36304","C179-GAL4",92
"4541","male","Control","36304","C179-GAL4",92
"4551","male","Control","36304","C179-GAL4",86
"4561","male","Control","36304","C179-GAL4",99
"4571","female","Control","36304","C179-GAL4",99
"4581","male","Control","36304","C179-GAL4",85
"4591","male","Control","36304","C179-GAL4",89
"4601","female","Control","36304","C179-GAL4",93
"4611","male","Control","36304","C179-GAL4",89
"4621","female","Control","36304","C179-GAL4",104
"4631","male","Control","36304","C179-GAL4",86
"4641","male","Control","36304","C179-GAL4",72
"4651","male","Control","36304","C179-GAL4",86
"4661","male","Control","36304","C179-GAL4",95
"4671","male","Control","36304","C179-GAL4",86
"4681","male","Control","36304","C179-GAL4",64
"4691","female","Control","36304","C179-GAL4",80
"4701","female","Control","36304","C179-GAL4",87
"4711","male","Control","36304","C179-GAL4",66
"4721","female","Control","36304","C179-GAL4",94
"4731","male","Control","36304","C179-GAL4",89
"4741","male","Control","36304","C179-GAL4",76
"4751","female","Control","36304","C179-GAL4",59
"4761","female","Control","36304","C179-GAL4",85
"4771","female","Control","36304","C179-GAL4",85
"4781","male","Control","36304","C179-GAL4",82
"4791","male","Control","36304","C179-GAL4",59
"4801","male","Control","36304","C179-GAL4",98
"4811","male","Control","36304","C179-GAL4",76
"4821","male","Control","36304","C179-GAL4",100
"4831","male","Control","36304","C179-GAL4",100
"4841","male","Control","36304","C179-GAL4",82
"4851","male","Control","36304","C179-GAL4",72
"4861","male","Control","36304","C179-GAL4",82
"487","male","Control","36304","C179-GAL4",82
"488","male","Control","36304","C179-GAL4",82
"489","male","Control","36304","C179-GAL4",98
"490","male","Control","36304","C179-GAL4",72
"491","female","Control","36304","C179-GAL4",100
"492","male","Control","36304","C179-GAL4",107
"493","male","Control","36304","C179-GAL4",100
"494","female","Control","36304","C179-GAL4",85
"495","male","Control","36304","C179-GAL4",72
"496","female","Control","36304","C179-GAL4",85
"497","male","Control","36304","C179-GAL4",107
"498","male","Control","36304","C179-GAL4",76
"499","male","Control","36304","C179-GAL4",95
"500","male","Control","36304","C179-GAL4",82
"501","female","Control","36304","C179-GAL4",82
"502","female","Control","36304","C179-GAL4",93
"503","female","Control","36304","C179-GAL4",86
"504","male","Control","36304","C179-GAL4",76
"505","female","Control","36304","C179-GAL4",89
"506","male","Control","36304","C179-GAL4",100
"507","female","Control","36304","C179-GAL4",89
"508","male","Control","36304","C179-GAL4",12
"509","male","Control","36304","C179-GAL4",95
"510","male","Control","36304","C179-GAL4",82
"511","male","Control","36304","C179-GAL4",66
"512","male","Control","36304","C179-GAL4",82
"513","female","Control","36304","C179-GAL4",89
"514","male","Control","36304","C179-GAL4",93
"515","male","Control","36304","C179-GAL4",93
"516","female","Control","36304","C179-GAL4",82
"517","female","Control","36304","C179-GAL4",89
"518","male","Control","36304","C179-GAL4",84
"519","female","Control","36304","C179-GAL4",82
"520","female","Control","36304","C179-GAL4",82
"521","female","Control","36304","C179-GAL4",85
"522","female","Control","36304","C179-GAL4",54
"523","female","Control","36304","C179-GAL4",59
"524","male","Control","36304","C179-GAL4",85
"525","female","Control","36304","C179-GAL4",103
"526","male","Control","36304","C179-GAL4",72
"527","female","Control","36304","C179-GAL4",100
"528","female","Control","36304","C179-GAL4",95
"529","female","Control","36304","C179-GAL4",100
"530","male","Control","36304","C179-GAL4",93
"531","male","Control","36304","C179-GAL4",95
"532","male","Control","36304","C179-GAL4",101
"533","male","Control","36304","C179-GAL4",98
"534","male","Control","36304","C179-GAL4",82
"535","female","Control","36304","C179-GAL4",90
"536","female","Control","36304","C179-GAL4",64
"537","female","Control","36304","C179-GAL4",66
"538","male","Control","36304","C179-GAL4",94
"539","female","Control","36304","C179-GAL4",89
"540","female","Control","36304","C179-GAL4",101
"541","male","Control","36304","C179-GAL4",95
"542","male","Control","36304","C179-GAL4",81
"543","female","Control","36304","C179-GAL4",98
"544","male","Control","36304","C179-GAL4",66
"545","female","Control","36304","C179-GAL4",105
"546","female","Control","36304","C179-GAL4",90
"547","female","Control","36304","C179-GAL4",100
"548","male","Control","36304","C179-GAL4",71
"549","female","Control","36304","C179-GAL4",101
"550","male","Control","36304","C179-GAL4",66
"551","male","Control","36304","C179-GAL4",85
"552","female","Control","36304","C179-GAL4",77
"553","female","Control","36304","C179-GAL4",87
"554","female","Control","36304","C179-GAL4",94
"555","female","Control","36304","C179-GAL4",100
"556","female","Control","36304","C179-GAL4",87
"557","male","Control","36304","C179-GAL4",64
"558","male","Control","36304","C179-GAL4",93
"559","male","Control","36304","C179-GAL4",82
"560","female","Control","36304","C179-GAL4",86
"561","male","Control","36304","C179-GAL4",72
"562","female","Control","36304","C179-GAL4",82
"563","female","Control","36304","C179-GAL4",98
"564","female","Control","36304","C179-GAL4",95
"565","female","Control","36304","C179-GAL4",81
"566","female","Control","36304","C179-GAL4",95
"567","female","Control","36304","C179-GAL4",98
"568","female","Control","36304","C179-GAL4",98
"569","female","Control","36304","C179-GAL4",89
"570","female","Control","36304","C179-GAL4",90
"571","female","Control","36304","C179-GAL4",100
"572","female","Control","36304","C179-GAL4",86
"573","female","Control","36304","C179-GAL4",84
"574","male","Control","36304","C179-GAL4",85
"575","female","Control","36304","C179-GAL4",112
"576","male","Control","36304","C179-GAL4",90
"577","female","Control","36304","C179-GAL4",100
"578","male","Control","36304","C179-GAL4",90
"579","female","Control","36304","C179-GAL4",68
"580","male","Control","36304","C179-GAL4",89
"581","female","Control","36304","C179-GAL4",100
"582","female","Control","36304","C179-GAL4",91
"583","male","Control","36304","C179-GAL4",89
"584","male","Control","36304","C179-GAL4",105
"585","male","Control","36304","C179-GAL4",82
"586","female","Control","36304","C179-GAL4",86
"587","male","Control","36304","C179-GAL4",105
"588","male","Control","36304","C179-GAL4",94
"589","male","Control","36304","C179-GAL4",108
"590","male","Control","36304","C179-GAL4",66
"591","female","Control","36304","C179-GAL4",103
"592","male","Control","36304","C179-GAL4",61
"593","female","Control","36304","C179-GAL4",94
"594","male","Control","36304","C179-GAL4",85
"595","female","Control","36304","C179-GAL4",98
"596","male","Control","36304","C179-GAL4",89
"597","male","Control","36304","C179-GAL4",89
"598","female","Control","36304","C179-GAL4",101
"599","female","Control","36304","C179-GAL4",94
"600","female","Control","36304","C179-GAL4",107
"601","male","Control","36304","C179-GAL4",107
"602","male","Control","36304","C179-GAL4",66
"603","female","Control","36304","C179-GAL4",77
"604","male","Control","36304","C179-GAL4",95
"605","female","Control","36304","C179-GAL4",103
"606","female","Control","36304","C179-GAL4",85
"607","male","Control","36304","C179-GAL4",93
"608","female","Control","36304","C179-GAL4",98
"609","female","Control","36304","C179-GAL4",85
"610","male","Control","36304","C179-GAL4",82
"611","male","Control","36304","C179-GAL4",82
"612","female","Control","36304","C179-GAL4",105
"613","male","Control","36304","C179-GAL4",82
"614","female","Control","36304","C179-GAL4",90
"615","female","Control","36304","C179-GAL4",87
"616","male","Control","36304","C179-GAL4",93
"617","male","Control","36304","C179-GAL4",100
"618","male","Control","36304","C179-GAL4",85
"619","male","Control","36304","C179-GAL4",81
"620","male","Control","36304","C179-GAL4",72
"621","female","Control","36304","C179-GAL4",98
"622","male","Control","36304","C179-GAL4",54
"623","male","Control","36304","C179-GAL4",66
"624","female","Control","36304","C179-GAL4",100
"625","male","Control","36304","C179-GAL4",56
"626","male","Control","36304","C179-GAL4",103
"627","male","Control","36304","C179-GAL4",95
"628","male","Control","36304","C179-GAL4",89
"629","female","Control","36304","C179-GAL4",86
"630","male","Control","36304","C179-GAL4",88
"631","female","Control","36304","C179-GAL4",83
"632","male","Control","36304","C179-GAL4",104
"633","female","Control","36304","C179-GAL4",93
"634","female","Control","36304","C179-GAL4",13
"635","male","Control","36304","C179-GAL4",90
"636","female","Control","36304","C179-GAL4",93
"637","female","Control","36304","C179-GAL4",83
"638","female","Control","36304","C179-GAL4",92
"639","male","Control","36304","C179-GAL4",97
"640","female","Control","36304","C179-GAL4",93
"641","female","Control","36304","C179-GAL4",87
"642","female","Control","36304","C179-GAL4",90
"643","female","Control","36304","C179-GAL4",80
"644","female","Control","36304","C179-GAL4",83
"645","male","Control","36304","C179-GAL4",90
"646","female","Control","36304","C179-GAL4",90
"647","female","Control","36304","C179-GAL4",82
"648","female","Control","36304","C179-GAL4",105
"649","female","Control","36304","C179-GAL4",93
"650","male","Control","36304","C179-GAL4",44
"651","female","Control","36304","C179-GAL4",93
"652","female","Control","36304","C179-GAL4",92
"653","male","Control","36304","C179-GAL4",91
"654","female","Control","36304","C179-GAL4",104
"655","female","Control","36304","C179-GAL4",90
"656","male","Control","36304","C179-GAL4",88
"657","female","Control","36304","C179-GAL4",93
"658","male","Control","36304","C179-GAL4",82
"659","female","Control","36304","C179-GAL4",73
"660","female","Control","36304","C179-GAL4",100
"661","male","Control","36304","C179-GAL4",92
"662","female","Control","36304","C179-GAL4",83
"663","female","Control","36304","C179-GAL4",81
"664","male","Control","36304","C179-GAL4",102
"665","male","Control","36304","C179-GAL4",63
"666","female","Control","36304","C179-GAL4",90
"667","female","Control","36304","C179-GAL4",6
"668","female","Control","36304","C179-GAL4",81
"669","female","Control","36304","C179-GAL4",81
"670","female","Control","36304","C179-GAL4",97
"671","male","Control","36304","C179-GAL4",84
"672","male","Control","36304","C179-GAL4",63
"673","female","Control","36304","C179-GAL4",80
"674","female","Control","36304","C179-GAL4",80
"675","female","Control","36304","C179-GAL4",86
"676","female","Control","36304","C179-GAL4",93
"677","female","Control","36304","C179-GAL4",83
"678","female","Control","36304","C179-GAL4",92
"679","male","Control","36304","C179-GAL4",69
"680","male","Control","36304","C179-GAL4",86
"681","female","Control","36304","C179-GAL4",69
"682","male","Control","36304","C179-GAL4",74
"683","male","Control","36304","C179-GAL4",74
"684","female","Control","36304","C179-GAL4",93
"685","male","Control","36304","C179-GAL4",74
"686","male","Control","36304","C179-GAL4",102
"687","male","Control","36304","C179-GAL4",95
"688","female","Control","36304","C179-GAL4",87
"689","male","Control","36304","C179-GAL4",87
"690","female","Control","36304","C179-GAL4",91
"691","male","Control","36304","C179-GAL4",70
"692","male","Control","36304","C179-GAL4",95
"693","female","Control","36304","C179-GAL4",93
"694","female","Control","36304","C179-GAL4",92
"695","female","Control","36304","C179-GAL4",98
"696","female","Control","36304","C179-GAL4",78
"697","male","Control","36304","C179-GAL4",108
"698","male","Control","36304","C179-GAL4",108
"699","female","Control","36304","C179-GAL4",104
"700","male","Control","36304","C179-GAL4",111
"701","male","Control","36304","C179-GAL4",94
"702","female","Control","36304","C179-GAL4",94
"703","female","Control","36304","C179-GAL4",82
"704","female","Control","36304","C179-GAL4",82
"705","female","Control","36304","C179-GAL4",94
"706","female","Control","36304","C179-GAL4",90
"707","female","Control","36304","C179-GAL4",83
"708","male","Control","36304","C179-GAL4",83
"709","female","Control","36304","C179-GAL4",90
"710","male","Control","36304","C179-GAL4",101
"711","male","Control","36304","C179-GAL4",101
"712","male","Control","36304","C179-GAL4",83
"713","female","Control","36304","C179-GAL4",90
"714","female","Control","36304","C179-GAL4",83
"715","male","Control","36304","C179-GAL4",104
"716","male","Control","36304","C179-GAL4",67
"717","male","Control","36304","C179-GAL4",83
"718","male","Control","36304","C179-GAL4",73
"719","male","Control","36304","C179-GAL4",94
"720","male","Control","36304","C179-GAL4",73
"721","male","Control","36304","C179-GAL4",73
"722","female","Control","36304","C179-GAL4",83
"723","female","Control","36304","C179-GAL4",82
"724","male","Control","36304","C179-GAL4",52
"725","male","Control","36304","C179-GAL4",94
"726","female","Control","36304","C179-GAL4",24
"727","female","Control","36304","C179-GAL4",60
"728","male","Control","36304","C179-GAL4",108
"729","male","Control","36304","C179-GAL4",86
"730","female","Control","36304","C179-GAL4",96
"731","male","Control","36304","C179-GAL4",60
"732","female","Control","36304","C179-GAL4",83
"733","male","Control","36304","C179-GAL4",73
"734","female","Control","36304","C179-GAL4",104
"735","female","Control","36304","C179-GAL4",77
"736","female","Control","36304","C179-GAL4",94
"737","male","Control","36304","C179-GAL4",104
"738","female","Control","36304","C179-GAL4",82
"739","male","Control","36304","C179-GAL4",17
"740","male","Control","36304","C179-GAL4",90
"741","female","Control","36304","C179-GAL4",90
"742","female","Control","36304","C179-GAL4",90
"743","male","Control","36304","C179-GAL4",73
"744","female","Control","36304","C179-GAL4",73
"745","female","Control","36304","C179-GAL4",90
"746","female","Control","36304","C179-GAL4",86
"747","female","Control","36304","C179-GAL4",94
"748","female","Control","36304","C179-GAL4",94
"749","female","Control","36304","C179-GAL4",83
"750","female","Control","36304","C179-GAL4",96
"1571","female","Control","36304","Mhc-GAL4",72
