"","UAS","CrossName","Gender","Phenotype","Birth.Date","Death.Date","Accidental","Notes","Generation","Cross","Replicate","DateStarted","Male","Female","Age","Driver","Gene","Genotype"
"8707","31529","QQ1","male","wt",2013-07-26,2013-09-26,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",62,"Hand-Gal4","Raptor","shRNA/GAL4"
"8708","31529","QQ1","male","wt",2013-07-26,2013-09-26,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",62,"Hand-Gal4","Raptor","shRNA/GAL4"
"8709","31529","QQ1","male","wt",2013-07-26,2013-09-26,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",62,"Hand-Gal4","Raptor","shRNA/GAL4"
"8710","31529","QQ1","male","wt",2013-07-26,2013-09-26,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",62,"Hand-Gal4","Raptor","shRNA/GAL4"
"8711","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8712","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8713","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8714","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8715","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8716","31529","QQ1","male","tm6b/ser",2013-07-07,2013-08-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",30,"Hand-Gal4","Raptor","Tm3,sb/Tm6B"
"8717","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8718","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8719","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8720","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8721","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8722","31529","QQ1","female","tm6b",2013-07-02,2013-09-06,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",66,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8723","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8724","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8725","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8726","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8727","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8728","31529","QQ1","male","wt",2013-07-26,2013-09-17,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Raptor","shRNA/GAL4"
"8729","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8730","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8731","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8732","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8733","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8734","31529","QQ1","female","ser",2013-07-07,2013-08-30,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",54,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8735","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8736","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8737","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8738","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8739","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8740","31529","QQ1","male","ser",2013-07-04,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8741","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8742","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8743","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8744","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8745","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8746","31529","QQ1","female","tm6b",2013-07-07,2013-09-12,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8747","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8748","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8749","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8750","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8751","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8752","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8753","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8754","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8755","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8756","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8757","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8758","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8759","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8760","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8761","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8762","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8763","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8764","31529","QQ1","female","wt",2013-07-04,2013-10-01,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",89,"Hand-Gal4","Raptor","shRNA/GAL4"
"8765","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8766","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8767","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8768","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8769","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8770","31529","QQ1","female","ser",2013-07-02,2013-09-24,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",84,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8771","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8772","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8773","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8774","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8775","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8776","31529","QQ1","female","wt",2013-07-07,2013-09-23,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",78,"Hand-Gal4","Raptor","shRNA/GAL4"
"8777","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8778","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8779","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8780","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8781","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8782","31529","QQ1","male","wt",2013-07-07,2013-08-20,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",44,"Hand-Gal4","Raptor","shRNA/GAL4"
"8783","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8784","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8785","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8786","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8787","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8788","31529","QQ1","male","wt",2013-07-07,2013-07-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",9,"Hand-Gal4","Raptor","shRNA/GAL4"
"8789","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8790","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8791","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8792","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8793","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8794","31529","QQ1","female","ser",2013-07-02,2013-09-10,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Raptor","shRNA/Tm3,sb"
"8795","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8796","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8797","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8798","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8799","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8800","31529","QQ1","male","wt",2013-07-02,2013-08-16,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",45,"Hand-Gal4","Raptor","shRNA/GAL4"
"8801","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8802","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8803","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8804","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8805","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8806","31529","QQ1","male","tm6b",2013-07-04,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",61,"Hand-Gal4","Raptor","GAL4/Tm6B"
"8807","31529","QQ1","male","wt",2013-07-02,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",63,"Hand-Gal4","Raptor","shRNA/GAL4"
"8808","31529","QQ1","male","wt",2013-07-02,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",63,"Hand-Gal4","Raptor","shRNA/GAL4"
"8809","31529","QQ1","male","wt",2013-07-02,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",63,"Hand-Gal4","Raptor","shRNA/GAL4"
"8810","31529","QQ1","male","wt",2013-07-02,2013-09-03,FALSE,"",1,"31529/Tm6B x Hand-Gal4/Tm3-ser",2,"6/21/2013","31529/Tm6B","Hand-Gal4/Tm3-ser",63,"Hand-Gal4","Raptor","shRNA/GAL4"
